,Unnamed: 0,id,gif_id,x,y,url,strength,emotion,colors
3030,3030,2786,3865,-0.045333,0.075188,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr02/19/18/anigif_enhanced-14331-1400538205-29.gif,0.0877970172215,nervous,"[[205, 192, 177], [145, 83, 58], [233, 231, 234], [67, 46, 41], [194, 145, 100]]"
3031,3031,2787,7542,0.27399999999999997,-0.46240600000000004,http://s3-ec.buzzfed.com/static/2014-07/20/13/enhanced/webdr11/anigif_enhanced-23587-1405877063-1.gif,0.537489822077,relaxed,"[[81, 40, 31], [234, 146, 126], [175, 82, 70], [8, 2, 1], [251, 236, 220]]"
3032,3032,2789,1841,0.358,0.281955,http://s3-ec.buzzfed.com/static/2014-07/24/10/enhanced/webdr07/anigif_enhanced-buzz-9075-1406210531-12.gif,0.45570014486,elated,"[[207, 199, 186], [120, 166, 124], [180, 166, 166], [60, 111, 55], [242, 232, 223]]"
3033,3033,2792,5255,-0.43220340000000007,-0.119048,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr07/31/16/anigif_enhanced-buzz-15603-1383250164-0.gif,0.44829923630900004,sad,"[[1, 1, 6], [182, 153, 158], [82, 42, 43], [124, 90, 98], [28, 15, 21]]"
3034,3034,2793,3248,-0.44242420000000005,-0.047008999999999995,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/5/8/15/anigif_enhanced-buzz-15119-1368039952-7.gif,0.444914619704,unpleasant,"[[165, 78, 69], [83, 77, 77], [224, 157, 139], [52, 31, 30], [251, 248, 0]]"
3035,3035,2794,1165,0.39697,-0.23504299999999997,http://s3-ec.buzzfed.com/static/2013-09/enhanced/webdr01/25/0/anigif_enhanced-buzz-14754-1380083418-7.gif,0.46133544493,serene,"[[148, 122, 113], [70, 34, 26], [116, 72, 54], [22, 13, 12], [250, 249, 248]]"
3036,3036,2795,4282,-0.42121210000000003,-0.047008999999999995,http://s3-ec.buzzfed.com/static/2014-07/10/22/enhanced/webdr04/anigif_enhanced-buzz-12230-1405045730-7.gif,0.423827180897,unpleasant,"[[143, 113, 59], [96, 59, 48], [176, 161, 126], [101, 108, 114], [31, 52, 48]]"
3037,3037,2863,4282,0.0,-0.4473684,http://s3-ec.buzzfed.com/static/2014-07/10/22/enhanced/webdr04/anigif_enhanced-buzz-12230-1405045730-7.gif,0.4473684,subdued,"[[96, 59, 48], [174, 155, 116], [140, 110, 56], [31, 52, 48], [101, 108, 114]]"
3038,3038,3033,4282,0.290667,-0.360902,http://s3-ec.buzzfed.com/static/2014-07/10/22/enhanced/webdr04/anigif_enhanced-buzz-12230-1405045730-7.gif,0.463397840406,relaxed,"[[125, 83, 46], [164, 140, 92], [59, 33, 52], [57, 88, 48], [109, 106, 120]]"
3039,3039,2797,130,0.10303,-0.380342,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/9/17/anigif_enhanced-buzz-19560-1381353228-30.gif,0.39404976571999994,calm,"[[140, 153, 168], [47, 30, 32], [100, 90, 92], [77, 57, 56], [15, 10, 11]]"
3040,3040,2798,8139,-0.228,-0.011278,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr06/21/17/anigif_enhanced-buzz-28675-1385074444-10.gif,0.228278762227,unpleasant,"[[178, 147, 54], [41, 26, 23], [114, 64, 32], [212, 190, 150], [250, 251, 249]]"
3041,3041,2799,4066,-0.12121199999999999,-0.40598290000000004,http://s3-ec.buzzfed.com/static/enhanced/webdr05/2013/7/20/1/anigif_enhanced-buzz-29446-1374297438-11.gif,0.42369147269699997,bored,"[[205, 110, 89], [106, 60, 108], [93, 50, 71], [13, 6, 7], [244, 243, 242]]"
3042,3042,2800,7237,-0.033333,0.078947,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/4/25/15/anigif_enhanced-buzz-19682-1366916841-11.gif,0.08569549403560002,tense,"[[166, 117, 72], [52, 38, 29], [93, 63, 43], [25, 21, 20], [134, 89, 54]]"
3043,3043,2801,2459,0.21818200000000001,0.320513,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr04/30/21/anigif_enhanced-9506-1398906723-14.gif,0.38772666698700003,excited,"[[231, 244, 253], [90, 60, 61], [182, 129, 121], [192, 200, 222], [40, 23, 21]]"
3044,3044,2802,6685,-0.11866700000000001,0.383459,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/26/0/anigif_enhanced-26406-1401079920-5.gif,0.401400873903,tense,"[[60, 71, 77], [217, 155, 134], [167, 123, 93], [108, 96, 72], [50, 35, 25]]"
3045,3045,3844,6685,-0.18620699999999998,0.460784,http://s3-ec.buzzfed.com/static/2014-05/enhanced/webdr05/26/0/anigif_enhanced-26406-1401079920-5.gif,0.496985856444,tense,"[[60, 71, 77], [217, 155, 134], [50, 35, 25], [108, 96, 72], [167, 123, 93]]"
3046,3046,2803,3032,0.015152,-0.149573,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr03/8/4/anigif_enhanced-buzz-20195-1389172652-2.gif,0.150338502829,subdued,"[[42, 140, 183], [8, 48, 78], [145, 198, 220], [0, 3, 22], [115, 110, 114]]"
3047,3047,2804,4197,0.277333,0.360902,http://s3-ec.buzzfed.com/static/2014-08/22/10/enhanced/webdr01/anigif_enhanced-buzz-6765-1408716114-11.gif,0.45515255298999996,excited,"[[49, 31, 26], [160, 106, 96], [15, 12, 13], [118, 77, 63], [80, 51, 39]]"
3048,3048,2805,881,-0.34242399999999995,-0.226496,http://s3-ec.buzzfed.com/static/2014-07/2/17/enhanced/webdr05/anigif_enhanced-21696-1404335412-6.gif,0.41055405708899995,unhappy,"[[42, 34, 30], [167, 139, 156], [123, 102, 114], [221, 191, 230], [81, 62, 61]]"
3049,3049,3995,881,-0.148276,-0.39215700000000003,http://s3-ec.buzzfed.com/static/2014-07/2/17/enhanced/webdr05/anigif_enhanced-21696-1404335412-6.gif,0.419252769609,bored,"[[52, 43, 43], [174, 145, 163], [134, 112, 126], [229, 198, 234], [101, 75, 75]]"
3050,3050,2806,7741,0.45757600000000004,0.175214,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/30/8/anigif_enhanced-buzz-7842-1398862411-14.gif,0.48997524587700003,happy,"[[87, 82, 71], [132, 127, 137], [218, 211, 192], [28, 25, 18], [208, 139, 111]]"
3051,3051,2807,3142,-0.136364,-0.43162390000000006,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr06/2/17/anigif_enhanced-buzz-612-1391380588-4.gif,0.452652550581,bored,"[[20, 1, 4], [122, 78, 178], [204, 91, 55], [237, 219, 224], [74, 17, 65]]"
3052,3052,2809,7000,0.409091,0.260684,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr06/19/14/anigif_enhanced-30812-1395254392-7.gif,0.485089264092,elated,"[[20, 31, 78], [88, 68, 127], [181, 177, 193], [43, 48, 110], [0, 0, 1]]"
3053,3053,2810,2552,-0.46060609999999996,0.13247899999999999,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/29/10/anigif_enhanced-buzz-19950-1375106940-27.gif,0.479279318142,upset,"[[1, 2, 0], [102, 74, 66], [141, 105, 97], [52, 36, 31], [19, 18, 15]]"
3054,3054,2811,3173,-0.063636,-0.13247899999999999,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/9/5/14/anigif_enhanced-buzz-16236-1378404055-23.gif,0.146970153218,bored,"[[164, 205, 225], [30, 77, 126], [13, 22, 34], [74, 152, 186], [148, 74, 93]]"
3055,3055,3113,3173,0.06,0.274436,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/9/5/14/anigif_enhanced-buzz-16236-1378404055-23.gif,0.280918347738,alert,"[[143, 70, 86], [164, 205, 225], [30, 78, 126], [74, 151, 186], [10, 21, 37]]"
3056,3056,2812,2965,0.275758,0.252137,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr07/13/18/anigif_enhanced-12668-1394749041-14.gif,0.373651630979,elated,"[[224, 229, 222], [27, 27, 22], [171, 174, 169], [101, 100, 88], [201, 210, 201]]"
3057,3057,2813,2252,-0.257576,-0.47435900000000003,http://s3-ec.buzzfed.com/static/2014-11/23/14/enhanced/webdr08/anigif_enhanced-28445-1416771459-27.gif,0.539779451866,depressed,"[[166, 146, 129], [66, 50, 162], [223, 211, 213], [97, 81, 41], [16, 8, 10]]"
3058,3058,2814,4865,0.390449,-0.258893,http://s3-ec.buzzfed.com/static/2014-02/enhanced/webdr04/24/6/anigif_enhanced-1134-1393241643-1.gif,0.46848266462099997,serene,"[[71, 70, 71], [226, 223, 221], [23, 23, 25], [169, 170, 169], [126, 126, 128]]"
3059,3059,2815,1827,0.276685,-0.393281,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/9/2/23/anigif_enhanced-buzz-3181-1378179472-5.gif,0.48085812272,relaxed,"[[49, 33, 19], [82, 71, 59], [160, 166, 151], [175, 85, 47], [11, 10, 4]]"
3060,3060,2816,2272,-0.313202,-0.32213400000000003,http://s3-ec.buzzfed.com/static/2014-11/23/16/enhanced/webdr01/anigif_enhanced-25112-1416776673-11.gif,0.449294788263,depressed,"[[0, 0, 0], [81, 76, 77], [50, 46, 43], [27, 22, 17], [121, 123, 130]]"
3061,3061,2817,743,0.0,-0.013834,http://s3-ec.buzzfed.com/static/2014-07/10/7/enhanced/webdr02/anigif_enhanced-buzz-8916-1404991793-4.gif,0.013834,subdued,"[[147, 147, 147], [73, 73, 73], [192, 192, 192], [34, 34, 34], [109, 109, 109]]"
3062,3062,2818,2959,0.43118,-0.148221,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr05/1/0/anigif_enhanced-buzz-32028-1383280729-13.gif,0.455944796265,contented,"[[195, 110, 46], [13, 10, 9], [218, 206, 198], [23, 72, 120], [114, 53, 15]]"
3063,3063,2819,4122,-0.133427,-0.4367589,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr03/14/2/anigif_enhanced-buzz-14963-1389683150-4.gif,0.456684903471,bored,"[[199, 163, 99], [3, 11, 1], [249, 235, 220], [160, 72, 46], [61, 31, 18]]"
3064,3064,2820,6587,0.148876,-0.41304350000000006,http://s3-ec.buzzfed.com/static/2014-01/enhanced/webdr07/20/3/anigif_enhanced-buzz-8202-1390208047-0.gif,0.43905466205,calm,"[[45, 29, 9], [3, 1, 0], [228, 221, 205], [80, 49, 17], [154, 82, 37]]"
3065,3065,2821,3475,0.445225,-0.140316,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr01/6/1/anigif_enhanced-buzz-31276-1381039060-4.gif,0.46681246821500005,contented,"[[23, 18, 10], [163, 144, 137], [230, 226, 228], [66, 42, 29], [123, 74, 61]]"
3066,3066,2823,6615,-0.375758,-0.277778,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/9/15/7/anigif_enhanced-buzz-10711-1379244223-0.gif,0.46728438006000006,unhappy,"[[160, 144, 138], [250, 253, 253], [6, 7, 14], [101, 93, 85], [195, 183, 181]]"
3067,3067,2824,6989,0.481818,0.141026,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr02/19/14/anigif_enhanced-32010-1395255565-17.gif,0.502032785583,happy,"[[207, 107, 165], [154, 69, 29], [250, 203, 138], [69, 34, 14], [215, 115, 49]]"
3068,3068,2825,6015,0.34375,0.085938,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr02/11/15/anigif_enhanced-buzz-16691-1384200826-4.gif,0.35432951096999993,happy,"[[166, 148, 124], [36, 19, 17], [101, 63, 35], [216, 209, 198], [167, 102, 32]]"
3069,3069,2826,619,0.487879,0.055555999999999994,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/6/22/10/anigif_enhanced-buzz-11114-1371911530-5.gif,0.491031962073,pleasant,"[[123, 96, 99], [224, 210, 219], [15, 11, 7], [172, 141, 148], [74, 53, 51]]"
3070,3070,2829,659,0.428472,-0.10546900000000001,http://s3-ec.buzzfed.com/static/2014-10/19/11/enhanced/webdr04/anigif_enhanced-21857-1413733800-11.gif,0.441261787089,contented,"[[60, 18, 14], [208, 164, 125], [218, 33, 143], [234, 212, 193], [136, 80, 55]]"
3071,3071,2830,2582,-0.39375,0.1875,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/21/17/anigif_enhanced-buzz-2287-1382392048-19.gif,0.43611387561000003,upset,"[[137, 71, 22], [251, 252, 250], [4, 4, 2], [183, 149, 124], [21, 137, 174]]"
3072,3072,2831,3399,0.370139,-0.199219,http://s3-ec.buzzfed.com/static/2014-09/18/20/enhanced/webdr10/anigif_enhanced-10321-1411086166-13.gif,0.420346392017,serene,"[[32, 50, 56], [158, 176, 177], [2, 3, 7], [63, 112, 126], [236, 240, 243]]"
3073,3073,2832,1996,-0.059028,-0.44921880000000003,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/29/12/anigif_enhanced-buzz-21954-1383065055-4.gif,0.453080384763,subdued,"[[137, 211, 172], [25, 10, 8], [194, 125, 93], [228, 249, 237], [101, 75, 63]]"
3074,3074,2833,7002,0.20208299999999998,-0.390625,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr03/19/14/anigif_enhanced-11708-1395254557-1.gif,0.439801579708,relaxed,"[[6, 14, 44], [154, 129, 143], [113, 85, 87], [53, 38, 54], [21, 6, 9]]"
3075,3075,2834,488,0.43598100000000006,-0.1621,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr01/5/11/anigif_enhanced-buzz-5302-1383669700-4.gif,0.46514066943300003,contented,"[[34, 54, 74], [244, 236, 238], [206, 156, 146], [0, 4, 2], [153, 78, 52]]"
3076,3076,2835,4874,-0.15235,-0.4178082,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/30/15/anigif_enhanced-buzz-4216-1377890682-3.gif,0.44471812925399995,bored,"[[4, 2, 0], [133, 111, 106], [38, 10, 5], [227, 208, 190], [84, 50, 40]]"
3077,3077,2836,7825,0.28687199999999996,-0.376712,http://s3-ec.buzzfed.com/static/2014-08/8/0/enhanced/webdr11/anigif_enhanced-buzz-10856-1407471932-10.gif,0.473505517738,relaxed,"[[236, 159, 116], [26, 31, 28], [96, 76, 38], [163, 104, 66], [64, 70, 100]]"
3078,3078,4047,7825,0.14,-0.42481199999999997,http://s3-ec.buzzfed.com/static/2014-08/8/0/enhanced/webdr11/anigif_enhanced-buzz-10856-1407471932-10.gif,0.447286524885,calm,"[[23, 24, 30], [161, 103, 66], [89, 75, 35], [234, 158, 113], [64, 70, 100]]"
3079,3079,2838,7256,-0.28525100000000003,0.340183,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/30/12/anigif_enhanced-buzz-3147-1383149604-11.gif,0.44395113074500003,nervous,"[[4, 4, 3], [252, 253, 253], [103, 116, 95], [69, 78, 58], [35, 39, 27]]"
3080,3080,2840,349,0.33,-0.334586,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/6/14/anigif_enhanced-buzz-5612-1373137031-5.gif,0.46994445565,relaxed,"[[156, 144, 133], [101, 66, 40], [149, 110, 76], [205, 162, 113], [176, 166, 155]]"
3081,3081,2841,316,0.33,-0.334586,http://s3-ec.buzzfed.com/static/2014-10/15/13/enhanced/webdr09/anigif_enhanced-buzz-14369-1413394197-10.gif,0.46994445565,relaxed,"[[34, 13, 8], [198, 168, 169], [231, 218, 224], [150, 95, 76], [94, 133, 183]]"
3082,3082,2842,307,0.147488,-0.4315068,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr06/17/1/anigif_enhanced-22061-1397711508-10.gif,0.456016259129,calm,"[[119, 95, 95], [55, 36, 36], [83, 63, 64], [23, 15, 14], [168, 130, 122]]"
3083,3083,2844,6180,0.418,0.14285699999999998,http://s3-ec.buzzfed.com/static/enhanced/webdr03/2013/8/20/14/anigif_enhanced-buzz-24970-1377024251-13.gif,0.44173761719899995,happy,"[[223, 196, 157], [6, 6, 7], [124, 124, 117], [54, 51, 53], [184, 169, 140]]"
3084,3084,2845,5721,-0.052667,-0.4473684,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr01/24/11/anigif_enhanced-buzz-6110-1382628614-19.gif,0.45045787617399996,subdued,"[[73, 61, 21], [140, 111, 37], [11, 4, 3], [185, 166, 143], [107, 109, 91]]"
3085,3085,2848,794,-0.126,-0.4323308,http://s3-ec.buzzfed.com/static/2014-07/16/22/enhanced/webdr11/anigif_enhanced-27374-1405565061-1.gif,0.450317577526,bored,"[[16, 14, 14], [234, 208, 181], [192, 133, 106], [95, 71, 62], [220, 5, 34]]"
3086,3086,2851,7494,0.04,-0.44360900000000003,http://s3-ec.buzzfed.com/static/2014-07/16/20/enhanced/webdr08/anigif_enhanced-12599-1405555660-16.gif,0.445408739116,subdued,"[[9, 9, 9], [195, 171, 160], [242, 245, 237], [83, 67, 43], [145, 114, 92]]"
3087,3087,2854,5508,0.16733299999999998,0.37969899999999995,http://s3-ec.buzzfed.com/static/2014-10/19/20/enhanced/webdr07/anigif_enhanced-23638-1413765754-3.gif,0.41493573416900004,alert,"[[228, 229, 228], [74, 59, 52], [133, 99, 108], [19, 15, 11], [188, 191, 186]]"
3088,3088,2856,6609,-0.200667,-0.4323308,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr01/15/19/anigif_enhanced-buzz-9514-1381880677-0.gif,0.476631058071,bored,"[[104, 103, 102], [28, 18, 11], [241, 241, 241], [96, 61, 43], [31, 45, 67]]"
3089,3089,2857,5953,0.325333,-0.037594,http://s3-ec.buzzfed.com/static/enhanced/webdr01/2013/8/4/19/anigif_enhanced-buzz-12772-1375657892-2.gif,0.327497892703,pleasant,"[[80, 59, 44], [166, 156, 149], [234, 234, 235], [46, 26, 18], [109, 92, 80]]"
3090,3090,2860,7606,0.013333000000000001,-0.47744359999999997,http://s3-ec.buzzfed.com/static/2014-11/3/19/enhanced/webdr07/anigif_enhanced-3408-1415061670-13.gif,0.477629731141,subdued,"[[170, 188, 141], [146, 136, 95], [105, 74, 46], [220, 210, 214], [43, 28, 9]]"
3091,3091,2862,613,-0.269333,0.203008,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/23/9/anigif_enhanced-buzz-27311-1374586371-31.gif,0.33727216450999997,stressed,"[[161, 122, 106], [47, 27, 21], [5, 92, 118], [219, 184, 175], [114, 65, 43]]"
3092,3092,2864,1397,0.242667,0.31954899999999997,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr06/5/9/anigif_enhanced-buzz-14064-1380981424-17.gif,0.401246602839,excited,"[[67, 62, 50], [161, 161, 145], [119, 112, 97], [12, 14, 9], [219, 214, 196]]"
3093,3093,2865,6762,0.11866700000000001,0.229323,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2012/12/15/17/anigif_enhanced-buzz-3732-1355608887-2.gif,0.258207078172,excited,"[[53, 34, 44], [197, 166, 152], [171, 130, 99], [175, 49, 50], [250, 247, 244]]"
3094,3094,2866,5099,-0.096,-0.172932,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr05/10/16/anigif_enhanced-10772-1397161155-3.gif,0.197791497856,depressed,"[[112, 73, 76], [225, 197, 196], [42, 12, 14], [178, 123, 115], [212, 7, 38]]"
3095,3095,2867,1906,-0.36,-0.116541,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr04/13/21/anigif_enhanced-28837-1394759819-6.gif,0.378393716492,sad,"[[24, 27, 26], [120, 120, 139], [88, 89, 98], [217, 187, 204], [79, 59, 58]]"
3096,3096,2868,7633,-0.078,-0.18797,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/8/18/anigif_enhanced-buzz-10729-1381270239-8.gif,0.203510984716,bored,"[[26, 72, 111], [106, 180, 212], [44, 113, 151], [210, 245, 251], [73, 154, 188]]"
3097,3097,3603,7633,0.243056,-0.335938,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr02/8/18/anigif_enhanced-buzz-10729-1381270239-8.gif,0.414645100031,relaxed,"[[44, 114, 151], [74, 155, 189], [212, 246, 251], [107, 181, 213], [26, 72, 111]]"
3098,3098,2869,4622,0.196667,-0.199248,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/28/19/anigif_enhanced-buzz-14005-1377732306-10.gif,0.279960130006,relaxed,"[[122, 122, 122], [15, 15, 15], [58, 58, 58], [151, 151, 151], [92, 92, 92]]"
3099,3099,3937,4622,0.264992,-0.44520550000000003,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/28/19/anigif_enhanced-buzz-14005-1377732306-10.gif,0.5181010493079999,relaxed,"[[15, 15, 15], [82, 82, 82], [146, 146, 146], [114, 114, 114], [47, 47, 48]]"
3100,3100,2870,2055,0.359333,-0.090226,http://s3-ec.buzzfed.com/static/2014-08/18/0/enhanced/webdr11/anigif_enhanced-18018-1408336973-12.gif,0.37048743023900005,contented,"[[195, 170, 148], [110, 70, 24], [24, 9, 8], [151, 118, 81], [61, 48, 103]]"
3101,3101,2871,4301,-0.114,-0.27819499999999997,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr03/6/15/anigif_enhanced-buzz-32491-1383769908-28.gif,0.300646732936,bored,"[[109, 111, 102], [15, 22, 15], [146, 150, 139], [62, 67, 60], [192, 196, 179]]"
3102,3102,2872,6308,0.220667,0.150376,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/7/15/16/anigif_enhanced-buzz-16387-1373919063-11.gif,0.267033455329,elated,"[[69, 27, 31], [106, 84, 97], [244, 244, 245], [84, 53, 65], [156, 138, 150]]"
3103,3103,2970,6308,0.090667,0.334586,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/7/15/16/anigif_enhanced-buzz-16387-1373919063-11.gif,0.346652991167,alert,"[[86, 55, 68], [162, 145, 156], [113, 91, 102], [69, 27, 31], [246, 246, 247]]"
3104,3104,2873,3657,-0.096354,-0.272059,http://s3-ec.buzzfed.com/static/2014-04/enhanced/webdr03/29/18/anigif_enhanced-26335-1398810693-7.gif,0.28861772779399997,bored,"[[161, 100, 67], [20, 9, 7], [243, 233, 217], [105, 37, 7], [220, 186, 146]]"
3105,3105,2874,3398,0.335938,-0.073529,http://s3-ec.buzzfed.com/static/2014-09/18/20/enhanced/webdr05/anigif_enhanced-14078-1411088197-7.gif,0.343890758359,contented,"[[11, 13, 10], [63, 69, 73], [145, 150, 150], [244, 244, 244], [93, 99, 101]]"
3106,3106,2875,3946,-0.359375,0.264706,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr03/18/20/anigif_enhanced-buzz-12373-1382142712-12.gif,0.44634029289399996,stressed,"[[54, 41, 26], [133, 102, 65], [28, 24, 18], [171, 150, 115], [87, 61, 37]]"
3107,3107,2877,2369,-0.148298,-0.107306,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/18/17/anigif_enhanced-buzz-19484-1374184608-38.gif,0.18304883075300002,unhappy,"[[16, 12, 10], [129, 118, 116], [82, 73, 64], [51, 42, 36], [194, 171, 167]]"
3108,3108,2878,7138,-0.25202600000000003,-0.248858,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr08/18/17/anigif_enhanced-4309-1395178085-4.gif,0.354185557074,unhappy,"[[8, 9, 9], [241, 219, 146], [153, 124, 96], [66, 57, 49], [250, 251, 228]]"
3109,3109,2880,2820,0.44651499999999994,-0.4315068,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/6/27/15/anigif_enhanced-buzz-8183-1372361167-7.gif,0.62094586211,serene,"[[16, 10, 16], [132, 72, 56], [58, 39, 50], [225, 205, 197], [171, 120, 94]]"
3110,3110,2881,4477,-0.4296875,-0.47058820000000007,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/6/8/0/anigif_enhanced-buzz-5312-1370666696-0.gif,0.637247676838,depressed,"[[99, 104, 52], [239, 221, 20], [43, 43, 48], [220, 225, 202], [162, 128, 95]]"
3111,3111,2886,6482,-0.268233,-0.381279,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr08/30/15/anigif_enhanced-18868-1396209317-10.gif,0.466178740538,depressed,"[[194, 148, 68], [9, 7, 3], [41, 69, 137], [241, 241, 241], [89, 52, 5]]"
3112,3112,3315,6482,-0.298667,0.075188,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr08/30/15/anigif_enhanced-18868-1396209317-10.gif,0.307985733814,upset,"[[9, 7, 3], [41, 69, 137], [194, 148, 68], [241, 241, 241], [89, 52, 5]]"
3113,3113,2887,7056,-0.353333,-0.007519,http://s3-ec.buzzfed.com/static/2014-07/31/20/enhanced/webdr07/anigif_enhanced-9706-1406853835-1.gif,0.35341299388999997,unpleasant,"[[172, 180, 197], [61, 48, 39], [18, 15, 15], [124, 119, 120], [89, 78, 69]]"
3114,3114,2888,1929,0.262667,-0.259398,http://s3-ec.buzzfed.com/static/2014-11/12/17/enhanced/webdr09/anigif_enhanced-4735-1415829697-1.gif,0.369162938677,serene,"[[188, 153, 145], [210, 1, 1], [201, 206, 194], [158, 73, 137], [114, 24, 11]]"
3115,3115,3690,1929,-0.069333,-0.4473684,http://s3-ec.buzzfed.com/static/2014-11/12/17/enhanced/webdr09/anigif_enhanced-4735-1415829697-1.gif,0.45270912317699996,subdued,"[[201, 205, 194], [210, 1, 1], [157, 57, 148], [183, 147, 139], [114, 24, 11]]"
3116,3116,2889,193,-0.141333,-0.32706799999999997,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/8/21/18/anigif_enhanced-buzz-18207-1377123028-31.gif,0.35629832095200004,bored,"[[153, 135, 122], [78, 63, 49], [212, 200, 195], [150, 93, 64], [47, 31, 21]]"
3117,3117,2890,3949,-0.47466670000000005,-0.003759,http://s3-ec.buzzfed.com/static/2013-10/enhanced/webdr05/18/21/anigif_enhanced-buzz-17782-1382145260-0.gif,0.47468158398000004,unpleasant,"[[186, 123, 135], [84, 21, 47], [16, 109, 119], [213, 174, 11], [174, 102, 51]]"
3118,3118,2891,1804,-0.46533329999999995,0.451128,http://s3-ec.buzzfed.com/static/2014-11/27/22/enhanced/webdr02/anigif_enhanced-buzz-25800-1417146676-4.gif,0.648113842217,stressed,"[[159, 103, 77], [27, 13, 11], [242, 241, 241], [71, 43, 29], [109, 72, 51]]"
3119,3119,2892,4238,-0.157333,0.413534,http://s3-ec.buzzfed.com/static/2014-09/23/22/enhanced/webdr09/anigif_enhanced-buzz-29161-1411526688-10.gif,0.44245230482500003,tense,"[[238, 8, 132], [231, 225, 235], [66, 25, 29], [197, 139, 115], [182, 32, 43]]"
3120,3120,2893,6019,-0.44799999999999995,-0.045113,http://s3-ec.buzzfed.com/static/2014-03/enhanced/webdr05/8/0/anigif_enhanced-2688-1394254972-1.gif,0.450265680203,unpleasant,"[[178, 32, 28], [5, 1, 1], [238, 208, 178], [203, 125, 87], [82, 23, 19]]"
3121,3121,2895,4065,0.402667,-0.28947399999999995,http://s3-ec.buzzfed.com/static/enhanced/webdr02/2013/7/20/1/anigif_enhanced-buzz-29630-1374297366-21.gif,0.49591925710199997,serene,"[[141, 129, 135], [8, 8, 10], [113, 86, 76], [170, 165, 179], [48, 42, 41]]"
3122,3122,2896,2481,0.44,-0.045113,http://s3-ec.buzzfed.com/static/2013-11/enhanced/webdr01/27/19/anigif_enhanced-buzz-27542-1385597090-0.gif,0.442306661457,pleasant,"[[117, 118, 100], [69, 68, 60], [244, 245, 239], [183, 177, 146], [23, 25, 22]]"
3123,3123,2897,6865,-0.4373333,-0.18421099999999999,http://s3-ec.buzzfed.com/static/enhanced/webdr06/2013/7/30/1/anigif_enhanced-buzz-17049-1375161667-16.gif,0.47454621251199997,sad,"[[62, 49, 40], [95, 77, 67], [67, 128, 207], [150, 120, 91], [22, 14, 12]]"
